temp_c,hum_pct,prediction
9.970389371428574,53.20507428571429,3267.8531641832824
11.961690257142859,53.20507428571429,3654.360151447672
13.952991142857147,53.20507428571429,3778.461000637699
15.944292028571432,53.20507428571429,4011.5344137025436
17.93559291428572,53.20507428571429,4417.496055443827
19.926893800000006,53.20507428571429,4899.511688050778
21.918194685714294,53.20507428571429,5067.473206906428
23.909495571428582,53.20507428571429,5118.754095991288
25.900796457142867,53.20507428571429,5139.643588512794
27.892097342857152,53.20507428571429,5124.144402017713
29.88339822857144,53.20507428571429,5092.154735556712
31.87469911428573,53.20507428571429,4947.772318153154
33.866000000000014,53.20507428571429,4769.219728341822
5.9877876,57.60358714285715,3164.325719185947
7.9790884857142865,57.60358714285715,3186.0424029890332
9.970389371428574,57.60358714285715,3262.58746573018
11.961690257142859,57.60358714285715,3645.5529991533
13.952991142857147,57.60358714285715,3764.0697330229805
15.944292028571432,57.60358714285715,3991.254011198936
17.93559291428572,57.60358714285715,4400.473649657391
19.926893800000006,57.60358714285715,4887.600976545043
21.918194685714294,57.60358714285715,5056.29454406736
23.909495571428582,57.60358714285715,5101.351962295077
25.900796457142867,57.60358714285715,5122.488002987494
27.892097342857152,57.60358714285715,5112.24525515908
29.88339822857144,57.60358714285715,5079.394167961816
31.87469911428573,57.60358714285715,4932.67800889159
33.866000000000014,57.60358714285715,4759.344390175497
5.9877876,62.00210000000001,3159.720628897007
7.9790884857142865,62.00210000000001,3180.5514140334267
9.970389371428574,62.00210000000001,3261.7959037269547
11.961690257142859,62.00210000000001,3635.837450673884
13.952991142857147,62.00210000000001,3748.5007656864223
15.944292028571432,62.00210000000001,3962.7624686340505
17.93559291428572,62.00210000000001,4362.953892870283
19.926893800000006,62.00210000000001,4867.968379218252
21.918194685714294,62.00210000000001,5039.202987663646
23.909495571428582,62.00210000000001,5085.507186291363
25.900796457142867,62.00210000000001,5108.348370412352
27.892097342857152,62.00210000000001,5097.432680963023
29.88339822857144,62.00210000000001,5066.508032216308
31.87469911428573,62.00210000000001,4930.118141354658
33.866000000000014,62.00210000000001,4763.137986351408
5.9877876,66.40061285714287,3099.440989288485
7.9790884857142865,66.40061285714287,3117.3905857582376
9.970389371428574,66.40061285714287,3196.8247938327186
11.961690257142859,66.40061285714287,3562.6372271196014
13.952991142857147,66.40061285714287,3676.7481919367797
15.944292028571432,66.40061285714287,3897.308753975317
17.93559291428572,66.40061285714287,4304.868523330385
19.926893800000006,66.40061285714287,4799.994399383736
21.918194685714294,66.40061285714287,4976.05431095862
23.909495571428582,66.40061285714287,5013.437656253003
25.900796457142867,66.40061285714287,5034.327071040659
27.892097342857152,66.40061285714287,5018.961905940537
29.88339822857144,66.40061285714287,4981.606509610849
31.87469911428573,66.40061285714287,4868.268695241263
33.866000000000014,66.40061285714287,4725.348029184808
5.9877876,70.79912571428574,3041.320449497571
7.9790884857142865,70.79912571428574,3056.123575967324
9.970389371428574,70.79912571428574,3138.5732189941855
11.961690257142859,70.79912571428574,3481.2855968207514
13.952991142857147,70.79912571428574,3590.7821529969037
15.944292028571432,70.79912571428574,3794.826015162425
17.93559291428572,70.79912571428574,4218.836436775457
19.926893800000006,70.79912571428574,4699.253127367629
21.918194685714294,70.79912571428574,4870.766724942513
23.909495571428582,70.79912571428574,4875.87273382664
25.900796457142867,70.79912571428574,4898.445214280961
27.892097342857152,70.79912571428574,4907.407298374979
29.88339822857144,70.79912571428574,4886.7136563685235
31.87469911428573,70.79912571428574,4800.578807805661
33.866000000000014,70.79912571428574,4681.449156914041
5.9877876,75.19763857142858,2966.0696093261868
7.9790884857142865,75.19763857142858,2978.855184367368
9.970389371428574,75.19763857142858,3052.7881701292727
11.961690257142859,75.19763857142858,3388.335000765362
13.952991142857147,75.19763857142858,3508.4650483700857
15.944292028571432,75.19763857142858,3710.4265670752898
17.93559291428572,75.19763857142858,4113.493935342168
19.926893800000006,75.19763857142858,4570.804398592348
21.918194685714294,75.19763857142858,4737.047111024376
23.909495571428582,75.19763857142858,4745.053039432312
25.900796457142867,75.19763857142858,4768.695861886635
27.892097342857152,75.19763857142858,4791.165672647318
29.88339822857144,75.19763857142858,4777.204255636534
31.87469911428573,75.19763857142858,4706.852246062848
33.866000000000014,75.19763857142858,4613.268553539194
5.9877876,79.59615142857143,2872.31710120015
7.9790884857142865,79.59615142857143,2882.9448095746643
9.970389371428574,79.59615142857143,2950.3766210508543
